název
Stranger Things
Městečko Záhad
Viva La Dirt League
Kenpú denki Berserk
Za zdí zahrady
Šingeki no kjodžin
Černé zrcadlo
Království
Džudžucu kaisen
Co děláme v temnotách
Vymítač
Kiseidžú: Sei no kakuricu
Chen qing ling
Hellsing
Ash vs Evil Dead
The Twilight Zone
Hellsing
Oškliví Američané
Dororo
Salad Fingers
Království zombie
"Love, Death & Robots"
Rodina Addamsova
Soví dům
The Haunting
Wednesday
Akame ga kill!
Baccano!
Garth Marenghi: Nemocnice na kraji světa
Hannibal
Lovci duchů
American Horror Story
Pan Nakládačka
Akta X
Don’t Hug Me I’m Scared
Liga gentlemanů
Živí mrtví
Hranice nemožného
Hotel Hazbin
Elfen Lied
Blood+
Velmi uvěřitelné příběhy
The Last of Us
Spawn
Higuraši no naku koro ni
Za svitu měsíce
Batesův motel
Santa Clarita Diet
Psychoville
Another
Bite Me
Znovuzrozeni
Penny Dreadful
Šiki
Veselé obludy
Sherlock Holmes
Dead Set
The Munsters
Původní
The Amazing Digital Circus
Exorcista
xxxHOLiC
Eli Roth: Historie hororu
In the Flesh
Zom 100: Zombie ni naru made ni šitai 100 no koto
Joogoonui taeyang
Constantine: City of Demons
Tokio ghoul
The Walking Dead: Daryl Dixon
Invaze
Hrabě Káčula
A Drop of True Blood
Krajní meze
Pet Shop of Horrors
The Walking Dead: The Ones Who Live
True Blood: Pravá krev
"Lenore, the Cute Little Dead Girl"
The Fades
Dívka z Pekla
Neobvyklé příběhy
Pád domu Usherů
Cesta ven
Strašení
Todd and the Book of Pure Evil
Cena za lidskost
D.Gray-man
Strašidelné historky
All of Us Are Dead
Sandman
Castlevania: Nokturno
Mistři hrůzy
Happy Tree Friends
Džibaku šónen Hanako-kun
Černí andělé
Kjógoku Nacuhiko: Kósecu hjaku monogatari
Ďáblův chlapec
Ga-Rei: Zero
Blood Drive
Hovory
Devil May Cry
Sabrinina děsivá dobrodružství
Beetlejuice
iZombie
Příběhy ze záhrobí
The Outer Limits
Servant
Teror
Hotel delluna
Šinreigari: Ghost Hound
The Whispers
Temné události
Adžin
Věřte nevěřte
Městečko Fortitude
The Maxx
Gakuen mokuširoku: High School of the Dead
Příběhy ze záhrobí
Jam
Dům v růžích
Trinity Blood
Night Gallery
Archive 81
Zámek a klíč
Příběhy z temnot
Epitafy
Jiokeseo on Pansa
Agresivní virus
A History of Horror with Mark Gatiss
Scream
ゴーストハント
Marianne
Nightmares & Dreamscapes: From the Stories of Stephen King
Domů se nevracej
Dark Shadows
Point Pleasant
Host
Constantine
Cena za lidskost
Černobyl: Zona otčužděnija
Uzumaki
The Secret of Crickley Hall
The Walking Dead: Dead City
Castle Rock
Spoilsbury Toast Boy
Milénium
Bouře století
Svědectví
BrainDead
100 Years of Horror
Gantz
Apparitions
Zvláštní jednotka - Wellington Paranormal
Fear Clinic
Gannibal
Afterlife
Viva La Dirt League - Souls Logic
Zázraky
Miniaturista
Evil
Aillaendeu
Chapelwaite
Šingecutan cukihime
Mieruko-čan
Napojení
The 100 Scariest Movie Moments
Black Blood Brothers
Hammer and Bolter
Bronzová zahrada
Hysterie!
Yellowjackets
Night Has Come
Skuggornas hus
Dark Gathering
Živí a mrtví
Tajemný příběh z Ameriky
Kavárna U Noční můry
Půlnoční mše
The Burning Girls
Oni
Ayakashi: Japanese Classic Horror
Jombitamjeong
Denpateki na kanodžo
Malá ďáblice
Podstata strachu
Ti druzí
Scream Queens
Mnemosyne: Mnemosyne no musumetači
Hodina duchů
Grimm
Gisaengsu: Deo Geurei
Bistro u Ďábla
Husí kůže
La casa de al lado
Night Stalker
Vlčí Zátoka
Šikabane hime
Off the Air
BuzzFeed Unsolved: Supernatural
My Haunted House
Itó Džundži: Collection
Berserk
Hammer House of Horror
Vidím vás
Príbehy z lepšej spoločnosti
Lockwood a spol.
Let the Right One In
Pronásledovaný
Mil Colmillos
Sladký domove!
Backrooms
Fear the Walking Dead: Dead in the Water
Noční přízraky
Jidášova žena
Kurozuka
Gakkóguraši!
A-Z of Horror
Jami no macuei
Marble Hornets
Stopař
Boogiepop wa warawanai: Boogiepop Phantom
666 Park Avenue
Exception
Lovec démonů
Shining Vale
Channel Zero
Sacuriku no tenši
50 States of Fright
Lovec z podsvětí
Slasher
3x3 Eyes
Kekkaiši
30 stříbrných
Pomsta s chutí třešní
Fantômas
Kletba krve
Džúbei ninpúčó: Rjúhógjoku hen
Drákula
Chucky
Kótecudžó no kabaneri
Interview with the Vampire
Živí mrtví: Počátek konce
Tajemství Enfieldu
The Addams Family
Eleventh Hour
Zombieland Saga
Bokura no
Insidious: Spectral Sightings
Freddyho noční můry
Třetí den
"Démoni hrůzy (Kanibalové, upíři a satanisti)"
La frecuencia Kirlian
The Birch
Jentry Chauová versus démoni
The Walking Dead: Red Machete
Upíří deníky
Ozvěny minulosti
Bojíte se tmy?
Chakushin ari
Draculův švagr
The Killing Vote
Ostrov smrti
Noční můry z předměstí
The Walking Dead: Webisodes
Hemlock Grove
Kabinet kuriozit Guillerma Del Tora
Královská nemocnice
Akuma Kun
Bojíte se tmy?
Higuraši no naku koro ni
BlackBoxTV
Mrazivé napětí
Bažináč
Pod kupolí
Údolí smrti
Gokukoku no Brynhildr
Od soumraku do úsvitu
Crazyhead
Outcast
Wolf Lake
Kjúkecuki Miju
The Lizzie Borden Chronicles
Tales of Tomorrow
Adhura
Salem
Kemonozume
Midwichské kukačky
Smrtící podoba
Nyutopia
The Dead Lands
Dead End: Paranormální park
The Hunger
Judge Dredd: Superfiend
Vyslanci
Diablero
Noční závod
Happy Sugar Life
Smrtící virus
Jami šibai
Nosferatu
Night Walker: Majonaka no tantei
Unnatural History
Černá bible
Šílenství
Devilman Lady
Dívka odjinud
Boogiepop wa warawanai
Neuvěřitelné příběhy
Řád
Jókai ningen Bemu
Příšerný příběh Dolores Roachové
Zrůdno
Kryptid
30 Days of Night: Dust to Dust
Mimi
Enfieldský poltergeist
I giochi del diavolo
Za branou
Ghúl
Blok C
Půlnoční klub
Takahaši Rumiko gekidžó: Ningjo no mori
Pionýři hororu 2
Truth Seekers
Umineko no naku koro ni
Creepshow
Nad ránem
Tísňová linka - Paranormal 911
Lisey a její příběh
Džundži Itó: Japonské děsy
Krvavá jízda
Alien: Isolation
Poltergeist
Bedlam
Burasuraitâ
Mayfair Witches
Temné léto
Hausen
Vlčí král
The Addams Family
Kindred: The Embraced
Dobro proti zlu
The Returned
30 Days of Night: Blood Trails
Dracula
Nový domov
The Expecting
The Purge
Nancy Drew
Nebezpeční skřítkové
Helix
SoulTaker
Make My Day
Angel
Pátek třináctého
Příšery
Husí kůže
Tierra Incógnita: Utajená země
Paranormal
Red Rose
Peklo
Komory
Crooked House
